Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
11/23/2016,89419,Fun Fly,Debit Visa,1,4.95,0,1.49
11/6/2016,89419,Quad,Debit Mastercard,12,527.52,0.1875,253.44
12/9/2016,89419,Quad,Debit Visa,1,43.96,0,22.22
10/17/2016,89115,Bellen,Cash,6,149.7,0.1,75.42
10/11/2016,89419,Bellen,Paypal,6,149.7,0.1,86.1
11/25/2016,89419,Fun Fly,Debit Visa,3,14.85,0,9.72
10/12/2016,89115,Bellen,Debit Mastercard,12,299.4,0.1875,160.8
12/20/2016,89030,Bellen,Debit Visa,1,24.95,0,13.99
10/12/2016,89419,Fun Fly,Visa,1,4.95,0,3.33
11/2/2016,89115,Fun Fly,Cash,3,14.85,0,4.56
11/6/2016,89419,Quad,Debit Mastercard,1,43.96,0,20.81
11/28/2016,89419,Bellen,Paypal,12,299.4,0.1875,165.36
10/22/2016,89030,Yanaki,In Store,1,28.75,0,13.9
10/12/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,1.77
12/12/2016,89030,Quad,Paypal,3,131.88,0,61.32
11/8/2016,89115,Yanaki,Debit Visa,2,57.5,0,28.28
11/10/2016,89419,Bellen,Debit Visa,1,24.95,0,14.32
12/18/2016,89419,Quad,Debit Visa,1,43.96,0,21.7
10/13/2016,89419,Majestic Beaut,Debit Mastercard,1,32.95,0,19.38
11/21/2016,89030,Fun Fly,Cash,1,4.95,0,2.14
10/29/2016,89419,Quad,Visa,1,43.96,0,21.81
10/25/2016,89419,Aspen,Debit Visa,1,27.95,0,12.41
11/28/2016,89115,Yanaki,Debit Visa,4,115,0.1,54.68
11/20/2016,89030,Fun Fly,In Store,1,4.95,0,2.15
10/24/2016,89030,Aspen,Debit Visa,1,27.95,0,10.56
10/5/2016,89419,Yanaki,Paypal,1,28.75,0,14.46
12/18/2016,89115,Aspen,Cash,1,27.95,0,11.81
11/27/2016,89030,Fun Fly,Cash,1,4.95,0,3.24
11/16/2016,89115,Fun Fly,Paypal,1,4.95,0,1.6
11/13/2016,89419,Fun Fly,American Express,12,59.4,0.1875,27.84
12/1/2016,89115,Yanaki,Debit Visa,1,28.75,0,14.25
10/16/2016,89115,Quad,Debit Mastercard,1,43.96,0,20.67
10/20/2016,89419,Bellen,Visa,1,24.95,0,12.73
10/19/2016,89115,Quad,American Express,1,43.96,0,22.43
10/18/2016,89030,Fun Fly,Debit Mastercard,12,59.4,0.1875,37.92
11/25/2016,89115,Yanaki,Cash,1,28.75,0,15.5
11/17/2016,89419,Yanaki,Debit Visa,1,28.75,0,15.76
10/19/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,2.84
11/12/2016,89030,Bellen,Debit Mastercard,1,24.95,0,11.97
11/16/2016,89419,Aspen,Debit Visa,1,27.95,0,11.91
12/8/2016,89030,Fun Fly,Visa,12,59.4,0.1875,39.48
12/24/2016,89115,Bellen,Debit Mastercard,1,24.95,0,13.69
11/6/2016,89030,Bellen,Mastercard,6,149.7,0.1,74.88
11/23/2016,89030,Bellen,Visa,1,24.95,0,13.6
12/13/2016,89419,Aspen,Paypal,1,27.95,0,12.8
11/26/2016,89030,Aspen,Debit Visa,6,167.7,0.1,66.72
10/5/2016,89419,Yanaki,Mastercard,6,172.5,0.1,95.1
11/25/2016,89030,Aspen,Visa,1,27.95,0,12.59
10/24/2016,89030,Quad,Cash,1,43.96,0,21.62
11/7/2016,89030,Carlota,Debit Mastercard,1,27.95,0,11.93
11/17/2016,89115,Bellen,Debit Mastercard,1,24.95,0,13.2
10/30/2016,89115,Carlota,Mastercard,6,167.7,0.1,73.14
12/18/2016,89115,Majestic Beaut,Paypal,1,32.95,0,19.63
12/18/2016,89419,Carlota,American Express,1,27.95,0,12.82
11/16/2016,89030,Yanaki,Cash,1,28.75,0,14.4
12/21/2016,89115,Quad,Visa,1,43.96,0,21.62
10/1/2016,89419,Fun Fly,Paypal,1,4.95,0,3.87
12/11/2016,89419,Yanaki,Debit Mastercard,2,57.5,0,32.28
10/24/2016,89419,Quad,In Store,3,131.88,0,61.38
12/19/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.51
10/6/2016,89115,Aspen,Mastercard,1,27.95,0,12.39
12/9/2016,89419,Quad,In Store,12,527.52,0.1875,260.52
11/16/2016,89115,Carlota,Debit Mastercard,1,27.95,0,11.85
11/27/2016,89419,Fun Fly,Cash,12,59.4,0.1875,25.68
11/18/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.2
11/24/2016,89030,Quad,Debit Visa,1,43.96,0,22.48
10/28/2016,89419,Aspen,Mastercard,1,27.95,0,10.37
12/14/2016,89030,Yanaki,Cash,1,28.75,0,15.25
10/15/2016,89115,Yanaki,American Express,2,57.5,0,28.78
10/1/2016,89115,Fun Fly,Debit Visa,6,29.7,0.1,22.32
10/21/2016,89115,Carlota,Paypal,2,55.9,0,26.94
12/7/2016,89030,Quad,Visa,1,43.96,0,21.54
10/22/2016,89419,Aspen,Mastercard,3,83.85,0,32.34
10/7/2016,89030,Quad,Debit Visa,1,43.96,0,20.98
11/30/2016,89115,Yanaki,Cash,12,345,0.1875,169.44
12/10/2016,89030,Fun Fly,Cash,1,4.95,0,3.54
10/8/2016,89419,Carlota,Visa,1,27.95,0,12.99
11/8/2016,89419,Bellen,Debit Visa,1,24.95,0,12.88
10/31/2016,89115,Aspen,Mastercard,6,167.7,0.1,76.2
12/2/2016,89030,Fun Fly,Mastercard,12,59.4,0.1875,28.2
10/8/2016,89030,Quad,Debit Visa,6,263.76,0.1,131.94
10/15/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,3.34
10/3/2016,89419,Fun Fly,Paypal,12,59.4,0.1875,44.64
11/16/2016,89419,Yanaki,Visa,12,345,0.1875,184.92
10/25/2016,89115,Aspen,Mastercard,1,27.95,0,11.85
11/25/2016,89419,Quad,Debit Visa,1,43.96,0,22.52
11/28/2016,89115,Carlota,Mastercard,1,27.95,0,12.78
12/2/2016,89030,Fun Fly,American Express,1,4.95,0,2
10/13/2016,89115,Bellen,Visa,2,49.9,0,27.36
11/28/2016,89419,Bellen,American Express,1,24.95,0,12.07
10/21/2016,89030,Fun Fly,Debit Visa,1,4.95,0,3.58
12/13/2016,89030,Quad,Mastercard,1,43.96,0,22.09
11/1/2016,89115,Quad,Mastercard,1,43.96,0,22.56
10/29/2016,89030,Aspen,American Express,1,27.95,0,10.49
11/30/2016,89115,Quad,Debit Visa,1,43.96,0,22.1
11/19/2016,89115,Bellen,Debit Visa,2,49.9,0,27.6
11/16/2016,89419,Carlota,Debit Visa,6,167.7,0.1,76.86
10/3/2016,89030,Quad,Cash,1,43.96,0,23.04
11/19/2016,89419,Aspen,American Express,2,55.9,0,25.54
11/16/2016,89419,Fun Fly,Cash,1,4.95,0,2.92
12/14/2016,89115,Yanaki,Paypal,1,28.75,0,13.53
12/15/2016,89115,Fun Fly,Cash,1,4.95,0,2.51
12/21/2016,89115,Yanaki,Debit Visa,1,28.75,0,15.61
11/12/2016,89115,Bellen,In Store,1,24.95,0,12.4
10/29/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.03
10/3/2016,89030,Yanaki,Debit Visa,1,28.75,0,13.6
11/2/2016,89115,Fun Fly,Cash,2,9.9,0,3.74
11/23/2016,89115,Quad,Mastercard,1,43.96,0,22.65
12/14/2016,89115,Bellen,Debit Visa,6,149.7,0.1,78.3
11/10/2016,89030,Bellen,Debit Mastercard,1,24.95,0,13.41
10/25/2016,89030,Bellen,Debit Mastercard,1,24.95,0,13.97
11/23/2016,89419,Bellen,Mastercard,1,24.95,0,12.16
11/8/2016,89030,Fun Fly,Cash,4,19.8,0.1,9.56
11/6/2016,89419,Yanaki,Paypal,1,28.75,0,15.6
12/20/2016,89115,Carlota,Debit Visa,1,27.95,0,12.92
11/26/2016,89115,Quad,Debit Mastercard,12,527.52,0.1875,259.08
12/2/2016,89115,Carlota,Cash,12,335.4,0.1875,150.72
12/14/2016,89419,Aspen,Paypal,1,27.95,0,10.78
12/22/2016,89115,Fun Fly,Cash,1,4.95,0,3.8
10/13/2016,89115,Yanaki,Debit Visa,1,28.75,0,15.29
11/20/2016,89115,Yanaki,Debit Mastercard,1,28.75,0,15.59
10/16/2016,89115,Fun Fly,Debit Mastercard,1,4.95,0,3.96
10/6/2016,89115,Aspen,Visa,1,27.95,0,10.94
11/13/2016,89419,Carlota,Debit Visa,4,111.8,0.1,50.64
10/15/2016,89419,Majestic Beaut,Debit Visa,1,32.95,0,20.41
12/5/2016,89030,Aspen,Cash,12,335.4,0.1875,130.44
12/11/2016,89115,Aspen,Mastercard,1,27.95,0,10.8
10/26/2016,89419,Aspen,Paypal,1,27.95,0,12.06
11/20/2016,89030,Fun Fly,Visa,1,4.95,0,4.01
10/24/2016,89115,Quad,Visa,6,263.76,0.1,131.1
10/18/2016,89115,Aspen,Mastercard,1,27.95,0,12.03
12/13/2016,89030,Bellen,In Store,1,24.95,0,13.02
12/21/2016,89115,Aspen,In Store,1,27.95,0,11.44
10/31/2016,89030,Majestic Beaut,Visa,1,32.95,0,19.29
12/12/2016,89030,Fun Fly,Cash,1,4.95,0,2.24
12/20/2016,89419,Bellen,Debit Mastercard,4,99.8,0.1,47.16
12/17/2016,89419,Majestic Beaut,Debit Mastercard,1,32.95,0,19.76
12/5/2016,89030,Carlota,Visa,1,27.95,0,12.27
12/7/2016,89030,Yanaki,Cash,1,28.75,0,15.77
11/11/2016,89030,Fun Fly,Visa,1,4.95,0,3.35
10/17/2016,89115,Fun Fly,Debit Visa,12,59.4,0.1875,18.48
12/20/2016,89419,Quad,Debit Visa,2,87.92,0,41.22
11/5/2016,89115,Yanaki,Mastercard,6,172.5,0.1,94.98
10/20/2016,89030,Bellen,Visa,1,24.95,0,12.91
11/17/2016,89419,Quad,Debit Visa,4,175.84,0.1,87.72
10/21/2016,89419,Bellen,Visa,6,149.7,0.1,78.36
12/4/2016,89030,Majestic Beaut,Debit Visa,1,32.95,0,20.22
10/12/2016,89030,Bellen,In Store,1,24.95,0,14.11
10/9/2016,89419,Yanaki,Cash,1,28.75,0,14.34
11/13/2016,89115,Fun Fly,Debit Mastercard,1,4.95,0,3.86
11/13/2016,89419,Fun Fly,Debit Visa,1,4.95,0,4
12/7/2016,89419,Aspen,Cash,1,27.95,0,11.9
11/2/2016,89115,Bellen,Paypal,1,24.95,0,13.81
11/16/2016,89115,Quad,Visa,1,43.96,0,20.84
11/17/2016,89419,Yanaki,Visa,1,28.75,0,14.68
12/19/2016,89419,Aspen,Debit Visa,1,27.95,0,11.08
12/21/2016,89419,Quad,Debit Visa,1,43.96,0,22.06
11/22/2016,89115,Bellen,Paypal,1,24.95,0,12.3
11/1/2016,89030,Fun Fly,American Express,3,14.85,0,7.86
11/13/2016,89115,Majestic Beaut,Debit Mastercard,2,65.9,0,36.44
12/12/2016,89419,Bellen,Cash,6,149.7,0.1,86.4
11/23/2016,89419,Carlota,Paypal,1,27.95,0,11.41
11/15/2016,89030,Aspen,American Express,1,27.95,0,11.69
10/24/2016,89030,Fun Fly,Cash,6,29.7,0.1,24.48
12/6/2016,89115,Quad,Visa,1,43.96,0,21.29
12/14/2016,89115,Quad,Debit Visa,1,43.96,0,20.64
10/17/2016,89030,Bellen,In Store,2,49.9,0,24.44
12/15/2016,89115,Fun Fly,Visa,1,4.95,0,1.87
12/22/2016,89030,Fun Fly,Debit Visa,1,4.95,0,3.18
12/20/2016,89419,Bellen,Debit Visa,2,49.9,0,27.84
10/6/2016,89115,Yanaki,Debit Visa,3,86.25,0,45.21
11/11/2016,89030,Carlota,Cash,6,167.7,0.1,73.2
12/5/2016,89115,Yanaki,Debit Mastercard,1,28.75,0,13.48
12/14/2016,89115,Fun Fly,Cash,1,4.95,0,2.01
11/30/2016,89030,Yanaki,Visa,1,28.75,0,15.71
10/17/2016,89419,Yanaki,Paypal,1,28.75,0,13.94
11/5/2016,89115,Bellen,Debit Visa,1,24.95,0,13.82
11/2/2016,89419,Quad,Mastercard,6,263.76,0.1,134.46
10/29/2016,89115,Fun Fly,Visa,1,4.95,0,2.64
12/13/2016,89030,Bellen,Debit Visa,6,149.7,0.1,73.5
11/16/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,2.07
12/22/2016,89419,Quad,Debit Visa,2,87.92,0,43.42
12/8/2016,89115,Aspen,In Store,12,335.4,0.1875,141.96
12/21/2016,89030,Fun Fly,Debit Mastercard,6,29.7,0.1,17.7
11/22/2016,89419,Fun Fly,Mastercard,1,4.95,0,2.53
11/22/2016,89419,Fun Fly,Cash,1,4.95,0,3.98
10/13/2016,89030,Fun Fly,Visa,1,4.95,0,1.67
10/30/2016,89419,Quad,Cash,1,43.96,0,21.29
12/5/2016,89115,Bellen,Debit Visa,1,24.95,0,13.43
11/1/2016,89419,Aspen,Debit Mastercard,1,27.95,0,11.43
10/26/2016,89030,Bellen,Debit Mastercard,1,24.95,0,14.39
10/4/2016,89115,Aspen,Cash,1,27.95,0,12.3
10/10/2016,89115,Quad,Visa,6,263.76,0.1,125.1
11/27/2016,89030,Carlota,Mastercard,1,27.95,0,11.04
10/12/2016,89030,Yanaki,Visa,12,345,0.1875,177.84
11/29/2016,89115,Fun Fly,Debit Visa,2,9.9,0,3.74
11/27/2016,89115,Fun Fly,American Express,1,4.95,0,3.39
12/6/2016,89030,Yanaki,Debit Visa,1,28.75,0,15.19
10/12/2016,89115,Quad,Debit Visa,1,43.96,0,21.32
12/11/2016,89419,Aspen,Debit Visa,12,335.4,0.1875,124.92
11/7/2016,89030,Bellen,Visa,1,24.95,0,12.32
10/15/2016,89115,Carlota,Debit Visa,1,27.95,0,11.45
12/21/2016,89030,Fun Fly,Mastercard,6,29.7,0.1,17.04
12/23/2016,89030,Aspen,Debit Mastercard,6,167.7,0.1,73.26
10/7/2016,89030,Quad,Cash,12,527.52,0.1875,273
12/21/2016,89419,Quad,Debit Visa,1,43.96,0,21.44
11/26/2016,89030,Majestic Beaut,Debit Mastercard,1,32.95,0,19.62
10/23/2016,89115,Aspen,Cash,1,27.95,0,12.16
11/23/2016,89115,Fun Fly,Paypal,1,4.95,0,1.86
10/8/2016,89419,Fun Fly,Debit Visa,1,4.95,0,1.63
11/16/2016,89419,Quad,Debit Visa,1,43.96,0,21.1
10/15/2016,89030,Quad,Debit Visa,1,43.96,0,22.26
12/16/2016,89419,Fun Fly,Debit Visa,1,4.95,0,1.7
12/2/2016,89419,Aspen,Visa,6,167.7,0.1,73.2
10/28/2016,89030,Bellen,Visa,2,49.9,0,26.6
10/26/2016,89115,Quad,Visa,1,43.96,0,20.34
10/8/2016,89419,Fun Fly,Cash,12,59.4,0.1875,30.84
12/3/2016,89419,Aspen,Mastercard,1,27.95,0,10.35
12/16/2016,89115,Majestic Beaut,Cash,1,32.95,0,19.36
10/10/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,1.8
12/3/2016,89030,Aspen,Debit Visa,1,27.95,0,11.43
10/25/2016,89419,Fun Fly,Cash,1,4.95,0,2.28
12/12/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.99
10/30/2016,89419,Fun Fly,Debit Visa,6,29.7,0.1,21.36
10/2/2016,89030,Majestic Beaut,American Express,1,32.95,0,18.87
10/23/2016,89419,Quad,Visa,12,527.52,0.1875,258.48
12/6/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.62
12/8/2016,89419,Quad,Debit Visa,1,43.96,0,20.92
11/4/2016,89115,Yanaki,Visa,12,345,0.1875,163.92
10/18/2016,89030,Fun Fly,Cash,1,4.95,0,3.66
10/16/2016,89419,Yanaki,Mastercard,1,28.75,0,14.26
11/15/2016,89115,Yanaki,Debit Visa,1,28.75,0,15.4
11/30/2016,89419,Fun Fly,Visa,6,29.7,0.1,15.42
11/26/2016,89419,Fun Fly,American Express,1,4.95,0,3.9
10/7/2016,89115,Yanaki,Debit Mastercard,2,57.5,0,30.52
10/26/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,3.31
11/29/2016,89419,Quad,Cash,1,43.96,0,21.74
12/5/2016,89419,Carlota,Paypal,12,335.4,0.1875,148.2
12/6/2016,89115,Fun Fly,Paypal,2,9.9,0,3.9
12/22/2016,89030,Quad,Visa,1,43.96,0,22.82
12/20/2016,89419,Carlota,Mastercard,1,27.95,0,12.59
10/18/2016,89030,Yanaki,Debit Mastercard,6,172.5,0.1,91.74
10/2/2016,89115,Yanaki,American Express,1,28.75,0,14.98
12/1/2016,89419,Aspen,Cash,1,27.95,0,11.28
10/28/2016,89030,Carlota,Debit Mastercard,12,335.4,0.1875,141.12
12/2/2016,89419,Yanaki,Debit Visa,1,28.75,0,13.77
10/24/2016,89115,Fun Fly,In Store,2,9.9,0,4.32
11/5/2016,89030,Fun Fly,Mastercard,1,4.95,0,1.67
11/15/2016,89419,Yanaki,In Store,2,57.5,0,27.12
10/7/2016,89115,Bellen,Debit Visa,3,74.85,0,42.72
12/23/2016,89419,Aspen,Visa,1,27.95,0,10.64
10/9/2016,89419,Carlota,Debit Visa,1,27.95,0,12.52
10/2/2016,89030,Quad,In Store,6,263.76,0.1,131.58
11/3/2016,89419,Fun Fly,Cash,2,9.9,0,7.12
10/1/2016,89419,Fun Fly,Debit Mastercard,12,59.4,0.1875,28.8
12/11/2016,89115,Fun Fly,Paypal,1,4.95,0,2.85
10/1/2016,89115,Bellen,Cash,1,24.95,0,14.34
11/27/2016,89115,Yanaki,Debit Visa,1,28.75,0,14.83
11/10/2016,89419,Carlota,Cash,1,27.95,0,12.95
11/22/2016,89115,Bellen,Cash,12,299.4,0.1875,148.08
12/10/2016,89115,Bellen,Mastercard,1,24.95,0,14.18
12/19/2016,89030,Yanaki,In Store,1,28.75,0,14.53
11/7/2016,89419,Quad,Debit Mastercard,6,263.76,0.1,125.16
12/18/2016,89419,Majestic Beaut,Mastercard,2,65.9,0,39.52
10/27/2016,89419,Quad,Paypal,1,43.96,0,22.98
10/25/2016,89030,Bellen,Debit Mastercard,1,24.95,0,14.32
10/21/2016,89419,Aspen,Debit Visa,1,27.95,0,11
10/29/2016,89030,Aspen,Debit Visa,1,27.95,0,12.14
12/6/2016,89115,Yanaki,Debit Visa,1,28.75,0,14.78
11/4/2016,89419,Aspen,Cash,1,27.95,0,12.88
11/29/2016,89419,Aspen,Debit Visa,2,55.9,0,25.48
11/15/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.63
11/14/2016,89419,Aspen,In Store,1,27.95,0,11.02
11/27/2016,89030,Bellen,Paypal,1,24.95,0,12.53
10/21/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,3.84
10/13/2016,89115,Bellen,Debit Visa,1,24.95,0,12.18
11/7/2016,89030,Quad,Debit Visa,2,87.92,0,41.58
12/24/2016,89030,Fun Fly,Visa,6,29.7,0.1,23.46
10/16/2016,89030,Yanaki,Cash,2,57.5,0,29.08
10/5/2016,89115,Quad,Paypal,1,43.96,0,21.25
10/21/2016,89030,Aspen,In Store,2,55.9,0,25.24
11/21/2016,89030,Quad,Cash,12,527.52,0.1875,258.24
12/15/2016,89419,Fun Fly,Visa,1,4.95,0,2.96
10/25/2016,89030,Aspen,Debit Visa,1,27.95,0,11.26
11/13/2016,89115,Quad,Debit Visa,1,43.96,0,22.44
11/26/2016,89115,Fun Fly,Paypal,3,14.85,0,8.46
11/26/2016,89115,Fun Fly,Cash,12,59.4,0.1875,21.36
10/30/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.35
10/24/2016,89419,Carlota,Debit Visa,1,27.95,0,11.46
10/12/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,2.91
10/7/2016,89419,Yanaki,Debit Visa,1,28.75,0,14.48
10/26/2016,89419,Bellen,Debit Mastercard,12,299.4,0.1875,154.56
11/15/2016,89115,Fun Fly,Visa,1,4.95,0,1.55
12/11/2016,89030,Fun Fly,Visa,12,59.4,0.1875,50.04
10/24/2016,89115,Aspen,Debit Mastercard,12,335.4,0.1875,137.52
12/4/2016,89115,Quad,Debit Mastercard,6,263.76,0.1,135.18
12/18/2016,89030,Quad,Cash,1,43.96,0,22.05
10/16/2016,89030,Bellen,Debit Visa,4,99.8,0.1,48.6
10/30/2016,89030,Fun Fly,Debit Visa,1,4.95,0,3.43
11/9/2016,89419,Yanaki,Debit Visa,1,28.75,0,16.02
10/13/2016,89115,Yanaki,Paypal,1,28.75,0,15.37
12/17/2016,89115,Bellen,Cash,12,299.4,0.1875,169.92
10/14/2016,89419,Fun Fly,Visa,1,4.95,0,1.73
12/20/2016,89115,Majestic Beaut,Paypal,1,32.95,0,19.03
10/8/2016,89419,Quad,Cash,1,43.96,0,22.97
10/22/2016,89030,Majestic Beaut,Visa,12,395.4,0.1875,237.12
11/27/2016,89030,Fun Fly,Visa,1,4.95,0,2.77
11/20/2016,89419,Aspen,Mastercard,1,27.95,0,12.27
10/30/2016,89419,Bellen,Mastercard,1,24.95,0,12.93
10/16/2016,89419,Fun Fly,Cash,1,4.95,0,1.96
10/23/2016,89030,Fun Fly,Debit Visa,12,59.4,0.1875,38.64
10/11/2016,89115,Yanaki,Debit Visa,3,86.25,0,47.82
11/19/2016,89419,Fun Fly,Cash,12,59.4,0.1875,30.6
12/5/2016,89030,Bellen,Visa,3,74.85,0,42.72
11/28/2016,89419,Yanaki,In Store,4,115,0.1,54.48
11/7/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.15
12/21/2016,89115,Majestic Beaut,Cash,1,32.95,0,18.83
11/16/2016,89115,Bellen,Debit Mastercard,12,299.4,0.1875,162.72
10/27/2016,89419,Quad,Cash,1,43.96,0,22.76
12/11/2016,89030,Fun Fly,Paypal,2,9.9,0,5.72
12/7/2016,89030,Carlota,Cash,1,27.95,0,12.03
10/11/2016,89030,Quad,Visa,12,527.52,0.1875,253.08
11/18/2016,89030,Bellen,Debit Visa,6,149.7,0.1,76.14
11/21/2016,89030,Aspen,Cash,1,27.95,0,10.53
11/5/2016,89115,Yanaki,Cash,1,28.75,0,13.91
12/2/2016,89115,Quad,Debit Visa,1,43.96,0,21.27
12/3/2016,89419,Fun Fly,Cash,1,4.95,0,3.04
12/20/2016,89419,Quad,Debit Mastercard,1,43.96,0,21.96
11/20/2016,89419,Quad,Visa,1,43.96,0,20.86
12/22/2016,89115,Quad,Visa,1,43.96,0,21.62
10/30/2016,89419,Fun Fly,Debit Visa,1,4.95,0,4.07
10/4/2016,89030,Fun Fly,Mastercard,1,4.95,0,3.35
11/19/2016,89419,Quad,In Store,1,43.96,0,21.28
10/22/2016,89030,Quad,Debit Visa,1,43.96,0,21.17
11/5/2016,89419,Quad,Visa,1,43.96,0,21.03
10/28/2016,89030,Fun Fly,Cash,12,59.4,0.1875,23.76
10/28/2016,89115,Fun Fly,Cash,2,9.9,0,7.38
11/1/2016,89419,Yanaki,Mastercard,1,28.75,0,15.81
10/18/2016,89030,Quad,Debit Visa,1,43.96,0,20.7
11/2/2016,89419,Quad,Paypal,1,43.96,0,22.18
12/22/2016,89115,Fun Fly,Debit Visa,1,4.95,0,4.07
10/23/2016,89030,Bellen,Debit Mastercard,1,24.95,0,11.96
10/22/2016,89030,Quad,Debit Visa,2,87.92,0,42.16
11/14/2016,89419,Aspen,Visa,1,27.95,0,11.4
12/18/2016,89115,Yanaki,Debit Mastercard,1,28.75,0,14.51
11/20/2016,89030,Quad,Debit Mastercard,1,43.96,0,20.93
10/29/2016,89419,Aspen,Cash,1,27.95,0,10.42
11/30/2016,89030,Bellen,Mastercard,1,24.95,0,13.59
10/6/2016,89419,Fun Fly,Cash,1,4.95,0,4.01
10/24/2016,89030,Fun Fly,Debit Visa,1,4.95,0,3.84
10/14/2016,89419,Bellen,Cash,12,299.4,0.1875,150.12
11/10/2016,89419,Fun Fly,Mastercard,2,9.9,0,3.58
11/17/2016,89030,Bellen,Cash,1,24.95,0,14.34
11/11/2016,89419,Fun Fly,Cash,1,4.95,0,2.96
12/19/2016,89030,Carlota,Debit Visa,6,167.7,0.1,65.82
12/22/2016,89115,Fun Fly,In Store,1,4.95,0,2.93
11/29/2016,89115,Aspen,Cash,1,27.95,0,11.31
11/22/2016,89419,Fun Fly,Debit Visa,4,19.8,0.1,5.92
12/6/2016,89115,Fun Fly,Paypal,2,9.9,0,3.58
10/28/2016,89115,Aspen,Debit Mastercard,1,27.95,0,12.39
10/1/2016,89030,Aspen,Debit Mastercard,12,335.4,0.1875,153
12/7/2016,89115,Bellen,Visa,1,24.95,0,12.94
11/14/2016,89419,Bellen,Debit Visa,1,24.95,0,13.29
11/13/2016,89030,Quad,Debit Visa,1,43.96,0,22.83
10/7/2016,89030,Carlota,Mastercard,1,27.95,0,12.2
10/31/2016,89419,Quad,Debit Visa,1,43.96,0,21.27
11/3/2016,89115,Fun Fly,Debit Visa,12,59.4,0.1875,37.8
11/12/2016,89030,Fun Fly,Debit Visa,1,4.95,0,1.95
11/20/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.63
10/24/2016,89419,Yanaki,Debit Visa,1,28.75,0,14.8
11/14/2016,89030,Carlota,In Store,3,83.85,0,39.45
10/31/2016,89419,Quad,Debit Visa,1,43.96,0,21.01
11/7/2016,89030,Carlota,Debit Mastercard,1,27.95,0,13.21
11/17/2016,89030,Aspen,Debit Visa,1,27.95,0,11.65
11/19/2016,89030,Aspen,Debit Mastercard,1,27.95,0,11.72
12/1/2016,89115,Aspen,Debit Visa,2,55.9,0,25.56
12/10/2016,89115,Majestic Beaut,Visa,1,32.95,0,19.12
12/9/2016,89030,Aspen,Debit Visa,4,111.8,0.1,42.12
11/7/2016,89115,Fun Fly,American Express,1,4.95,0,2.14
10/3/2016,89030,Fun Fly,Debit Visa,1,4.95,0,3.19
10/1/2016,89030,Quad,Cash,12,527.52,0.1875,271.2
12/17/2016,89030,Yanaki,Debit Visa,1,28.75,0,15.2
11/28/2016,89115,Fun Fly,Cash,12,59.4,0.1875,36.84
10/8/2016,89030,Bellen,Visa,1,24.95,0,12.73
10/30/2016,89030,Aspen,Debit Visa,2,55.9,0,22.32
11/21/2016,89419,Aspen,Cash,1,27.95,0,11.57
11/28/2016,89115,Quad,American Express,1,43.96,0,21.49
10/18/2016,89030,Bellen,Visa,1,24.95,0,14.2
12/20/2016,89030,Bellen,Mastercard,1,24.95,0,14.46
10/10/2016,89030,Aspen,Debit Mastercard,1,27.95,0,12.23
12/8/2016,89419,Carlota,In Store,1,27.95,0,11.61
10/8/2016,89115,Quad,In Store,1,43.96,0,20.71
10/18/2016,89419,Aspen,Mastercard,1,27.95,0,11.32
12/2/2016,89419,Carlota,Paypal,12,335.4,0.1875,146.88
10/3/2016,89115,Aspen,Cash,12,335.4,0.1875,154.44
11/14/2016,89030,Quad,Cash,1,43.96,0,21.25
10/5/2016,89419,Fun Fly,Debit Visa,12,59.4,0.1875,32.04
11/27/2016,89419,Yanaki,Debit Mastercard,1,28.75,0,14.34
12/1/2016,89115,Fun Fly,Debit Mastercard,2,9.9,0,5.92
11/8/2016,89419,Fun Fly,Debit Visa,12,59.4,0.1875,22.8
11/19/2016,89419,Yanaki,Visa,3,86.25,0,42.3
11/10/2016,89115,Bellen,Cash,6,149.7,0.1,78.18
10/12/2016,89115,Yanaki,Debit Visa,1,28.75,0,14.39
11/21/2016,89115,Fun Fly,Visa,1,4.95,0,3.58
10/1/2016,89419,Carlota,Visa,2,55.9,0,23.2
11/15/2016,89030,Bellen,Debit Visa,1,24.95,0,12.52
11/20/2016,89030,Aspen,Debit Visa,1,27.95,0,12.14
12/8/2016,89030,Bellen,Paypal,3,74.85,0,37.65
10/11/2016,89030,Quad,Debit Visa,6,263.76,0.1,127.98
12/16/2016,89419,Bellen,Visa,12,299.4,0.1875,171.84
10/2/2016,89030,Fun Fly,Visa,1,4.95,0,2.45
